,Unnamed: 0,latitude,longitude,elevation,time,heart_rate,cadence,geometry,effort_zone
244,244,40.689883,-73.977411,12.3,2022-03-03 12:02:54+00:00,145,85,POINT (-73.977411 40.689883),1
245,245,40.689888,-73.977445,12.2,2022-03-03 12:02:55+00:00,146,85,POINT (-73.977445 40.689888),1
246,246,40.68989,-73.977476,12.2,2022-03-03 12:02:56+00:00,145,85,POINT (-73.977476 40.68989),1
247,247,40.689889,-73.977508,12.1,2022-03-03 12:02:57+00:00,146,85,POINT (-73.977508 40.689889),1
248,248,40.689887,-73.977539,12.1,2022-03-03 12:02:58+00:00,146,85,POINT (-73.977539 40.689887),1
249,249,40.689884,-73.977572,12.0,2022-03-03 12:02:59+00:00,146,85,POINT (-73.977572 40.689884),1
250,250,40.689879,-73.977602,11.9,2022-03-03 12:03:00+00:00,146,85,POINT (-73.977602 40.689879),1
251,251,40.689877,-73.977635,11.9,2022-03-03 12:03:01+00:00,146,86,POINT (-73.977635 40.689877),1
252,252,40.689875,-73.977664,11.8,2022-03-03 12:03:02+00:00,145,86,POINT (-73.977664 40.689875),1
253,253,40.689871,-73.977693,11.8,2022-03-03 12:03:03+00:00,145,86,POINT (-73.977693 40.689871),1
254,254,40.689871,-73.977723,11.7,2022-03-03 12:03:04+00:00,145,85,POINT (-73.977723 40.689871),1
255,255,40.689873,-73.97775,11.7,2022-03-03 12:03:05+00:00,145,85,POINT (-73.97775 40.689873),1
256,256,40.689868,-73.977779,11.6,2022-03-03 12:03:06+00:00,145,85,POINT (-73.977779 40.689868),1
257,257,40.689864,-73.977808,11.6,2022-03-03 12:03:07+00:00,145,86,POINT (-73.977808 40.689864),1
258,258,40.689863,-73.977837,11.5,2022-03-03 12:03:08+00:00,144,86,POINT (-73.977837 40.689863),1
259,259,40.68986,-73.977863,11.5,2022-03-03 12:03:09+00:00,145,86,POINT (-73.977863 40.68986),1
260,260,40.689857,-73.977892,11.4,2022-03-03 12:03:10+00:00,145,85,POINT (-73.977892 40.689857),1
261,261,40.689857,-73.977918,11.4,2022-03-03 12:03:11+00:00,144,84,POINT (-73.977918 40.689857),1
262,262,40.689857,-73.977942,11.3,2022-03-03 12:03:12+00:00,144,84,POINT (-73.977942 40.689857),1
263,263,40.689855,-73.977968,11.3,2022-03-03 12:03:13+00:00,144,84,POINT (-73.977968 40.689855),1
264,264,40.689857,-73.977996,11.3,2022-03-03 12:03:14+00:00,143,84,POINT (-73.977996 40.689857),1
265,265,40.689861,-73.978029,11.2,2022-03-03 12:03:15+00:00,143,84,POINT (-73.978029 40.689861),1
266,266,40.689863,-73.978063,11.2,2022-03-03 12:03:16+00:00,143,84,POINT (-73.978063 40.689863),1
267,267,40.689866,-73.978091,11.2,2022-03-03 12:03:17+00:00,143,85,POINT (-73.978091 40.689866),1
268,268,40.689868,-73.978122,11.1,2022-03-03 12:03:18+00:00,144,85,POINT (-73.978122 40.689868),1
269,269,40.689872,-73.978152,11.1,2022-03-03 12:03:19+00:00,144,85,POINT (-73.978152 40.689872),1
270,270,40.689877,-73.978189,11.1,2022-03-03 12:03:20+00:00,145,85,POINT (-73.978189 40.689877),1
271,271,40.68988,-73.978219,11.1,2022-03-03 12:03:21+00:00,145,85,POINT (-73.978219 40.68988),1
272,272,40.689876,-73.978252,11.1,2022-03-03 12:03:22+00:00,146,86,POINT (-73.978252 40.689876),1
273,273,40.689877,-73.978281,11.0,2022-03-03 12:03:23+00:00,146,85,POINT (-73.978281 40.689877),1
274,274,40.689878,-73.978312,11.0,2022-03-03 12:03:24+00:00,146,85,POINT (-73.978312 40.689878),1
275,275,40.689882,-73.978344,11.0,2022-03-03 12:03:25+00:00,146,84,POINT (-73.978344 40.689882),1
276,276,40.689883,-73.978372,11.0,2022-03-03 12:03:26+00:00,146,85,POINT (-73.978372 40.689883),1
277,277,40.689885,-73.978402,10.9,2022-03-03 12:03:27+00:00,146,84,POINT (-73.978402 40.689885),1
278,278,40.689887,-73.978434,10.9,2022-03-03 12:03:28+00:00,146,84,POINT (-73.978434 40.689887),1
279,279,40.689886,-73.978463,10.9,2022-03-03 12:03:29+00:00,147,84,POINT (-73.978463 40.689886),1
280,280,40.689887,-73.978493,10.8,2022-03-03 12:03:30+00:00,146,85,POINT (-73.978493 40.689887),1
281,281,40.689882,-73.978518,10.8,2022-03-03 12:03:31+00:00,146,85,POINT (-73.978518 40.689882),1
282,282,40.689878,-73.978553,10.7,2022-03-03 12:03:32+00:00,146,84,POINT (-73.978553 40.689878),1
283,283,40.689876,-73.978585,10.7,2022-03-03 12:03:33+00:00,146,84,POINT (-73.978585 40.689876),1
284,284,40.689877,-73.978621,10.7,2022-03-03 12:03:34+00:00,146,84,POINT (-73.978621 40.689877),1
285,285,40.689877,-73.978658,10.6,2022-03-03 12:03:35+00:00,147,84,POINT (-73.978658 40.689877),1
286,286,40.689876,-73.978695,10.5,2022-03-03 12:03:36+00:00,147,84,POINT (-73.978695 40.689876),1
287,287,40.689877,-73.97873,10.5,2022-03-03 12:03:37+00:00,147,84,POINT (-73.97873 40.689877),1
288,288,40.689878,-73.97877,10.4,2022-03-03 12:03:38+00:00,147,85,POINT (-73.97877 40.689878),1
289,289,40.689881,-73.978809,10.3,2022-03-03 12:03:39+00:00,146,85,POINT (-73.978809 40.689881),1
290,290,40.68989,-73.978841,10.3,2022-03-03 12:03:40+00:00,146,86,POINT (-73.978841 40.68989),1
291,291,40.689893,-73.978877,10.2,2022-03-03 12:03:41+00:00,146,86,POINT (-73.978877 40.689893),1
292,292,40.689898,-73.978909,10.1,2022-03-03 12:03:42+00:00,145,86,POINT (-73.978909 40.689898),1
293,293,40.689899,-73.97894,10.1,2022-03-03 12:03:43+00:00,146,85,POINT (-73.97894 40.689899),1
294,294,40.689901,-73.978974,10.0,2022-03-03 12:03:44+00:00,146,84,POINT (-73.978974 40.689901),1
295,295,40.6899,-73.979007,10.0,2022-03-03 12:03:45+00:00,146,84,POINT (-73.979007 40.6899),1
296,296,40.689901,-73.979035,9.9,2022-03-03 12:03:46+00:00,147,85,POINT (-73.979035 40.689901),1
297,297,40.689905,-73.979071,9.9,2022-03-03 12:03:47+00:00,148,85,POINT (-73.979071 40.689905),1
298,298,40.68991,-73.979109,9.8,2022-03-03 12:03:48+00:00,148,85,POINT (-73.979109 40.68991),1
299,299,40.689915,-73.979142,9.7,2022-03-03 12:03:49+00:00,149,85,POINT (-73.979142 40.689915),2
300,300,40.689921,-73.979168,9.7,2022-03-03 12:03:50+00:00,148,85,POINT (-73.979168 40.689921),1
301,301,40.689921,-73.979197,9.7,2022-03-03 12:03:51+00:00,149,85,POINT (-73.979197 40.689921),2
302,302,40.689914,-73.97923,9.6,2022-03-03 12:03:52+00:00,149,86,POINT (-73.97923 40.689914),2
303,303,40.689912,-73.979262,9.6,2022-03-03 12:03:53+00:00,149,86,POINT (-73.979262 40.689912),2
304,304,40.689911,-73.97929,9.5,2022-03-03 12:03:54+00:00,149,86,POINT (-73.97929 40.689911),2
305,305,40.689904,-73.979313,9.5,2022-03-03 12:03:55+00:00,149,86,POINT (-73.979313 40.689904),2
306,306,40.68991,-73.979345,9.5,2022-03-03 12:03:56+00:00,150,86,POINT (-73.979345 40.68991),2
307,307,40.68991,-73.979382,9.4,2022-03-03 12:03:57+00:00,150,86,POINT (-73.979382 40.68991),2
308,308,40.689906,-73.979419,9.4,2022-03-03 12:03:58+00:00,149,86,POINT (-73.979419 40.689906),2
309,309,40.689903,-73.979452,9.4,2022-03-03 12:03:59+00:00,150,87,POINT (-73.979452 40.689903),2
310,310,40.689902,-73.979483,9.4,2022-03-03 12:04:00+00:00,149,86,POINT (-73.979483 40.689902),2
311,311,40.689904,-73.979513,9.3,2022-03-03 12:04:01+00:00,149,85,POINT (-73.979513 40.689904),2
312,312,40.68991,-73.979547,9.3,2022-03-03 12:04:02+00:00,148,85,POINT (-73.979547 40.68991),1
313,313,40.689912,-73.979575,9.3,2022-03-03 12:04:03+00:00,148,85,POINT (-73.979575 40.689912),1
314,314,40.689919,-73.979607,9.3,2022-03-03 12:04:04+00:00,148,86,POINT (-73.979607 40.689919),1
315,315,40.68993,-73.979638,9.3,2022-03-03 12:04:05+00:00,147,86,POINT (-73.979638 40.68993),1
316,316,40.689943,-73.979664,9.3,2022-03-03 12:04:06+00:00,147,86,POINT (-73.979664 40.689943),1
317,317,40.689957,-73.979693,9.3,2022-03-03 12:04:07+00:00,147,85,POINT (-73.979693 40.689957),1
318,318,40.689966,-73.979721,9.4,2022-03-03 12:04:08+00:00,148,85,POINT (-73.979721 40.689966),1
319,319,40.689966,-73.979752,9.4,2022-03-03 12:04:09+00:00,148,86,POINT (-73.979752 40.689966),1
320,320,40.689974,-73.979785,9.4,2022-03-03 12:04:10+00:00,147,87,POINT (-73.979785 40.689974),1
321,321,40.689978,-73.97981,9.4,2022-03-03 12:04:11+00:00,148,87,POINT (-73.97981 40.689978),1
322,322,40.689965,-73.979837,9.4,2022-03-03 12:04:12+00:00,148,86,POINT (-73.979837 40.689965),1
323,323,40.689971,-73.979866,9.4,2022-03-03 12:04:13+00:00,147,86,POINT (-73.979866 40.689971),1
324,324,40.689968,-73.979892,9.4,2022-03-03 12:04:14+00:00,148,86,POINT (-73.979892 40.689968),1
325,325,40.689975,-73.979924,9.4,2022-03-03 12:04:15+00:00,149,86,POINT (-73.979924 40.689975),2
326,326,40.689978,-73.979955,9.4,2022-03-03 12:04:16+00:00,149,85,POINT (-73.979955 40.689978),2
327,327,40.690002,-73.979982,9.4,2022-03-03 12:04:17+00:00,150,85,POINT (-73.979982 40.690002),2
328,328,40.690017,-73.980018,9.4,2022-03-03 12:04:18+00:00,151,84,POINT (-73.980018 40.690017),2
329,329,40.690024,-73.980055,9.4,2022-03-03 12:04:19+00:00,151,84,POINT (-73.980055 40.690024),2
330,330,40.690027,-73.980089,9.4,2022-03-03 12:04:20+00:00,152,84,POINT (-73.980089 40.690027),2
331,331,40.690031,-73.980123,9.5,2022-03-03 12:04:21+00:00,153,85,POINT (-73.980123 40.690031),2
332,332,40.690041,-73.980157,9.5,2022-03-03 12:04:22+00:00,153,85,POINT (-73.980157 40.690041),2
333,333,40.690051,-73.980194,9.5,2022-03-03 12:04:23+00:00,153,84,POINT (-73.980194 40.690051),2
334,334,40.690059,-73.980226,9.5,2022-03-03 12:04:24+00:00,154,84,POINT (-73.980226 40.690059),2
335,335,40.690061,-73.98026,9.6,2022-03-03 12:04:25+00:00,154,85,POINT (-73.98026 40.690061),2
336,336,40.690059,-73.980286,9.6,2022-03-03 12:04:26+00:00,154,85,POINT (-73.980286 40.690059),2
337,337,40.690057,-73.980318,9.6,2022-03-03 12:04:27+00:00,154,85,POINT (-73.980318 40.690057),2
338,338,40.690059,-73.980347,9.6,2022-03-03 12:04:28+00:00,154,84,POINT (-73.980347 40.690059),2
339,339,40.690055,-73.980373,9.6,2022-03-03 12:04:29+00:00,154,84,POINT (-73.980373 40.690055),2
340,340,40.690061,-73.9804,9.7,2022-03-03 12:04:30+00:00,154,84,POINT (-73.9804 40.690061),2
341,341,40.690064,-73.980419,9.7,2022-03-03 12:04:31+00:00,154,85,POINT (-73.980419 40.690064),2
342,342,40.69007,-73.98044,9.7,2022-03-03 12:04:32+00:00,154,84,POINT (-73.98044 40.69007),2
343,343,40.690078,-73.980454,9.7,2022-03-03 12:04:33+00:00,154,84,POINT (-73.980454 40.690078),2
344,344,40.690085,-73.980471,9.7,2022-03-03 12:04:34+00:00,154,84,POINT (-73.980471 40.690085),2
345,345,40.690091,-73.980485,9.8,2022-03-03 12:04:35+00:00,155,84,POINT (-73.980485 40.690091),2
346,346,40.690095,-73.980503,9.8,2022-03-03 12:04:36+00:00,155,85,POINT (-73.980503 40.690095),2
347,347,40.690098,-73.980513,9.8,2022-03-03 12:04:37+00:00,154,85,POINT (-73.980513 40.690098),2
348,348,40.690093,-73.98052,9.8,2022-03-03 12:04:38+00:00,154,85,POINT (-73.98052 40.690093),2
349,349,40.690117,-73.980536,9.8,2022-03-03 12:04:39+00:00,155,85,POINT (-73.980536 40.690117),2
350,350,40.690126,-73.980547,9.8,2022-03-03 12:04:40+00:00,155,85,POINT (-73.980547 40.690126),2
351,351,40.690131,-73.98055,9.9,2022-03-03 12:04:41+00:00,155,85,POINT (-73.98055 40.690131),2
352,352,40.690136,-73.980553,9.9,2022-03-03 12:04:42+00:00,155,85,POINT (-73.980553 40.690136),2
353,353,40.690141,-73.980561,10.3,2022-03-03 12:04:43+00:00,155,84,POINT (-73.980561 40.690141),2
354,354,40.69014,-73.980576,10.0,2022-03-03 12:04:44+00:00,155,84,POINT (-73.980576 40.69014),2
355,355,40.690141,-73.98059,10.3,2022-03-03 12:04:45+00:00,155,84,POINT (-73.98059 40.690141),2
356,356,40.690142,-73.980613,10.4,2022-03-03 12:04:46+00:00,154,85,POINT (-73.980613 40.690142),2
357,357,40.690145,-73.980631,10.4,2022-03-03 12:04:47+00:00,155,85,POINT (-73.980631 40.690145),2
358,358,40.690143,-73.980641,10.4,2022-03-03 12:04:48+00:00,155,84,POINT (-73.980641 40.690143),2
359,359,40.690137,-73.980649,10.1,2022-03-03 12:04:49+00:00,154,84,POINT (-73.980649 40.690137),2
360,360,40.690125,-73.980657,10.1,2022-03-03 12:04:50+00:00,154,84,POINT (-73.980657 40.690125),2
361,361,40.690123,-73.980663,10.1,2022-03-03 12:04:51+00:00,155,84,POINT (-73.980663 40.690123),2
362,362,40.690121,-73.980671,10.1,2022-03-03 12:04:52+00:00,155,85,POINT (-73.980671 40.690121),2
363,363,40.690118,-73.980678,10.1,2022-03-03 12:04:53+00:00,155,85,POINT (-73.980678 40.690118),2
364,364,40.690116,-73.980684,10.1,2022-03-03 12:04:54+00:00,155,85,POINT (-73.980684 40.690116),2
365,365,40.690111,-73.980693,10.2,2022-03-03 12:04:55+00:00,155,85,POINT (-73.980693 40.690111),2
366,366,40.690107,-73.980703,10.2,2022-03-03 12:04:56+00:00,156,85,POINT (-73.980703 40.690107),2
367,367,40.690101,-73.980694,10.2,2022-03-03 12:04:57+00:00,156,85,POINT (-73.980694 40.690101),2
368,368,40.690095,-73.980704,10.2,2022-03-03 12:04:58+00:00,156,85,POINT (-73.980704 40.690095),2
369,369,40.690103,-73.980742,10.4,2022-03-03 12:04:59+00:00,156,84,POINT (-73.980742 40.690103),2
370,370,40.690111,-73.98077,10.5,2022-03-03 12:05:00+00:00,157,85,POINT (-73.98077 40.690111),2
371,371,40.690123,-73.980759,10.5,2022-03-03 12:05:01+00:00,157,84,POINT (-73.980759 40.690123),2
372,372,40.690137,-73.980763,10.5,2022-03-03 12:05:02+00:00,157,84,POINT (-73.980763 40.690137),2
373,373,40.690155,-73.980787,10.8,2022-03-03 12:05:03+00:00,157,84,POINT (-73.980787 40.690155),2
374,374,40.690165,-73.98079,10.8,2022-03-03 12:05:04+00:00,157,84,POINT (-73.98079 40.690165),2
375,375,40.690181,-73.980807,10.8,2022-03-03 12:05:05+00:00,157,84,POINT (-73.980807 40.690181),2
376,376,40.690176,-73.980871,10.8,2022-03-03 12:05:06+00:00,158,84,POINT (-73.980871 40.690176),2
377,377,40.690184,-73.980882,10.8,2022-03-03 12:05:07+00:00,158,84,POINT (-73.980882 40.690184),2
378,378,40.690217,-73.980904,11.1,2022-03-03 12:05:08+00:00,158,85,POINT (-73.980904 40.690217),2
379,379,40.690239,-73.980934,11.1,2022-03-03 12:05:09+00:00,158,85,POINT (-73.980934 40.690239),2
380,380,40.690263,-73.980998,11.1,2022-03-03 12:05:10+00:00,158,87,POINT (-73.980998 40.690263),2
381,381,40.690284,-73.981016,11.4,2022-03-03 12:05:11+00:00,158,87,POINT (-73.981016 40.690284),2
382,382,40.690308,-73.981035,11.4,2022-03-03 12:05:12+00:00,158,86,POINT (-73.981035 40.690308),2
383,383,40.690341,-73.981075,11.4,2022-03-03 12:05:13+00:00,159,86,POINT (-73.981075 40.690341),2
384,384,40.690366,-73.981084,11.6,2022-03-03 12:05:14+00:00,158,85,POINT (-73.981084 40.690366),2
385,385,40.690391,-73.981085,11.6,2022-03-03 12:05:15+00:00,158,85,POINT (-73.981085 40.690391),2
386,386,40.690405,-73.981101,12.0,2022-03-03 12:05:16+00:00,157,86,POINT (-73.981101 40.690405),2
387,387,40.690419,-73.981113,12.0,2022-03-03 12:05:17+00:00,158,86,POINT (-73.981113 40.690419),2
388,388,40.690431,-73.981123,12.0,2022-03-03 12:05:18+00:00,158,86,POINT (-73.981123 40.690431),2
389,389,40.690445,-73.981121,12.0,2022-03-03 12:05:19+00:00,157,86,POINT (-73.981121 40.690445),2
390,390,40.690457,-73.981125,12.0,2022-03-03 12:05:20+00:00,157,86,POINT (-73.981125 40.690457),2
391,391,40.690463,-73.98113,12.0,2022-03-03 12:05:21+00:00,158,86,POINT (-73.98113 40.690463),2
392,392,40.690436,-73.981253,12.3,2022-03-03 12:05:22+00:00,158,86,POINT (-73.981253 40.690436),2
393,393,40.690456,-73.981261,12.3,2022-03-03 12:05:23+00:00,157,87,POINT (-73.981261 40.690456),2
394,394,40.690446,-73.981338,12.3,2022-03-03 12:05:24+00:00,158,87,POINT (-73.981338 40.690446),2
395,395,40.690425,-73.98139,12.3,2022-03-03 12:05:25+00:00,158,87,POINT (-73.98139 40.690425),2
396,396,40.690427,-73.981449,12.5,2022-03-03 12:05:26+00:00,158,86,POINT (-73.981449 40.690427),2
397,397,40.690433,-73.981515,12.6,2022-03-03 12:05:27+00:00,158,86,POINT (-73.981515 40.690433),2
398,398,40.690462,-73.981562,12.6,2022-03-03 12:05:28+00:00,158,86,POINT (-73.981562 40.690462),2
399,399,40.690493,-73.981641,12.7,2022-03-03 12:05:29+00:00,158,87,POINT (-73.981641 40.690493),2
400,400,40.690532,-73.981717,13.0,2022-03-03 12:05:30+00:00,158,87,POINT (-73.981717 40.690532),2
401,401,40.690571,-73.981824,13.2,2022-03-03 12:05:31+00:00,157,86,POINT (-73.981824 40.690571),2
402,402,40.6906,-73.981901,13.2,2022-03-03 12:05:32+00:00,156,86,POINT (-73.981901 40.6906),2
403,403,40.69063,-73.981949,13.3,2022-03-03 12:05:33+00:00,156,85,POINT (-73.981949 40.69063),2
404,404,40.690654,-73.981995,13.4,2022-03-03 12:05:34+00:00,156,85,POINT (-73.981995 40.690654),2
405,405,40.690677,-73.982027,13.4,2022-03-03 12:05:35+00:00,155,86,POINT (-73.982027 40.690677),2
406,406,40.690701,-73.982059,13.5,2022-03-03 12:05:36+00:00,155,86,POINT (-73.982059 40.690701),2
407,407,40.690721,-73.982093,13.6,2022-03-03 12:05:37+00:00,155,86,POINT (-73.982093 40.690721),2
408,408,40.690743,-73.982109,13.6,2022-03-03 12:05:38+00:00,156,86,POINT (-73.982109 40.690743),2
409,409,40.690766,-73.982129,13.7,2022-03-03 12:05:39+00:00,156,85,POINT (-73.982129 40.690766),2
410,410,40.690791,-73.98215,13.7,2022-03-03 12:05:40+00:00,156,85,POINT (-73.98215 40.690791),2
411,411,40.690812,-73.982173,13.8,2022-03-03 12:05:41+00:00,157,85,POINT (-73.982173 40.690812),2
412,412,40.690819,-73.982188,13.8,2022-03-03 12:05:42+00:00,156,85,POINT (-73.982188 40.690819),2
413,413,40.690826,-73.982189,13.9,2022-03-03 12:05:43+00:00,156,85,POINT (-73.982189 40.690826),2
414,414,40.690833,-73.982196,13.9,2022-03-03 12:05:44+00:00,156,85,POINT (-73.982196 40.690833),2
415,415,40.690842,-73.9822,13.9,2022-03-03 12:05:45+00:00,157,86,POINT (-73.9822 40.690842),2
416,416,40.690851,-73.982211,13.9,2022-03-03 12:05:46+00:00,156,86,POINT (-73.982211 40.690851),2
417,417,40.690865,-73.982213,14.0,2022-03-03 12:05:47+00:00,156,86,POINT (-73.982213 40.690865),2
418,418,40.690879,-73.98222,14.0,2022-03-03 12:05:48+00:00,157,86,POINT (-73.98222 40.690879),2
419,419,40.690892,-73.982219,14.1,2022-03-03 12:05:49+00:00,158,86,POINT (-73.982219 40.690892),2
420,420,40.690905,-73.982217,14.1,2022-03-03 12:05:50+00:00,158,86,POINT (-73.982217 40.690905),2
421,421,40.690918,-73.982212,14.1,2022-03-03 12:05:51+00:00,157,86,POINT (-73.982212 40.690918),2
422,422,40.690932,-73.982222,14.2,2022-03-03 12:05:52+00:00,157,86,POINT (-73.982222 40.690932),2
423,423,40.690944,-73.982227,14.2,2022-03-03 12:05:53+00:00,157,86,POINT (-73.982227 40.690944),2
424,424,40.690958,-73.98224,14.3,2022-03-03 12:05:54+00:00,157,86,POINT (-73.98224 40.690958),2
425,425,40.690969,-73.982247,14.3,2022-03-03 12:05:55+00:00,157,85,POINT (-73.982247 40.690969),2
426,426,40.690976,-73.982248,14.3,2022-03-03 12:05:56+00:00,157,85,POINT (-73.982248 40.690976),2
427,427,40.690983,-73.982247,14.3,2022-03-03 12:05:57+00:00,157,86,POINT (-73.982247 40.690983),2
428,428,40.690997,-73.982241,14.3,2022-03-03 12:05:58+00:00,157,87,POINT (-73.982241 40.690997),2
429,429,40.691007,-73.982241,14.3,2022-03-03 12:05:59+00:00,157,87,POINT (-73.982241 40.691007),2
430,430,40.691021,-73.982245,14.4,2022-03-03 12:06:00+00:00,157,86,POINT (-73.982245 40.691021),2
431,431,40.691037,-73.982247,14.4,2022-03-03 12:06:01+00:00,158,86,POINT (-73.982247 40.691037),2
432,432,40.69105,-73.982252,14.4,2022-03-03 12:06:02+00:00,157,85,POINT (-73.982252 40.69105),2
433,433,40.691068,-73.982261,14.4,2022-03-03 12:06:03+00:00,157,85,POINT (-73.982261 40.691068),2
434,434,40.691086,-73.982268,14.5,2022-03-03 12:06:04+00:00,158,86,POINT (-73.982268 40.691086),2
435,435,40.691103,-73.982272,14.5,2022-03-03 12:06:05+00:00,158,86,POINT (-73.982272 40.691103),2
436,436,40.691126,-73.982273,14.5,2022-03-03 12:06:06+00:00,158,86,POINT (-73.982273 40.691126),2
437,437,40.691142,-73.982281,14.6,2022-03-03 12:06:07+00:00,158,86,POINT (-73.982281 40.691142),2
438,438,40.691162,-73.982285,14.6,2022-03-03 12:06:08+00:00,157,85,POINT (-73.982285 40.691162),2
439,439,40.69118,-73.982291,14.6,2022-03-03 12:06:09+00:00,158,85,POINT (-73.982291 40.69118),2
440,440,40.6912,-73.982303,14.7,2022-03-03 12:06:10+00:00,159,85,POINT (-73.982303 40.6912),2
441,441,40.691222,-73.982312,14.7,2022-03-03 12:06:11+00:00,160,85,POINT (-73.982312 40.691222),2
442,442,40.69124,-73.982323,14.8,2022-03-03 12:06:12+00:00,159,85,POINT (-73.982323 40.69124),2
443,443,40.691265,-73.982333,14.8,2022-03-03 12:06:13+00:00,159,85,POINT (-73.982333 40.691265),2
444,444,40.691286,-73.982339,14.8,2022-03-03 12:06:14+00:00,159,85,POINT (-73.982339 40.691286),2
445,445,40.691306,-73.982349,14.9,2022-03-03 12:06:15+00:00,159,85,POINT (-73.982349 40.691306),2
446,446,40.691328,-73.982355,14.9,2022-03-03 12:06:16+00:00,159,86,POINT (-73.982355 40.691328),2
447,447,40.691348,-73.982364,15.0,2022-03-03 12:06:17+00:00,159,86,POINT (-73.982364 40.691348),2
448,448,40.691367,-73.982372,15.0,2022-03-03 12:06:18+00:00,159,86,POINT (-73.982372 40.691367),2
449,449,40.691384,-73.982374,15.1,2022-03-03 12:06:19+00:00,160,86,POINT (-73.982374 40.691384),2
450,450,40.6914,-73.982381,15.1,2022-03-03 12:06:20+00:00,160,86,POINT (-73.982381 40.6914),2
451,451,40.691412,-73.982407,15.1,2022-03-03 12:06:21+00:00,161,86,POINT (-73.982407 40.691412),2
452,452,40.69142,-73.982454,15.2,2022-03-03 12:06:22+00:00,161,86,POINT (-73.982454 40.69142),2
453,453,40.691434,-73.982474,15.2,2022-03-03 12:06:23+00:00,160,86,POINT (-73.982474 40.691434),2
454,454,40.691443,-73.982491,15.3,2022-03-03 12:06:24+00:00,161,86,POINT (-73.982491 40.691443),2
455,455,40.691458,-73.9825,15.3,2022-03-03 12:06:25+00:00,161,86,POINT (-73.9825 40.691458),2
456,456,40.691475,-73.982512,15.3,2022-03-03 12:06:26+00:00,161,85,POINT (-73.982512 40.691475),2
457,457,40.691493,-73.982526,15.4,2022-03-03 12:06:27+00:00,160,85,POINT (-73.982526 40.691493),2
458,458,40.691517,-73.98254,15.4,2022-03-03 12:06:28+00:00,160,86,POINT (-73.98254 40.691517),2
459,459,40.691537,-73.982551,15.4,2022-03-03 12:06:29+00:00,160,86,POINT (-73.982551 40.691537),2
460,460,40.691556,-73.982567,15.5,2022-03-03 12:06:30+00:00,159,84,POINT (-73.982567 40.691556),2
461,461,40.691573,-73.982585,15.5,2022-03-03 12:06:31+00:00,159,84,POINT (-73.982585 40.691573),2
462,462,40.691587,-73.982589,15.5,2022-03-03 12:06:32+00:00,159,84,POINT (-73.982589 40.691587),2
463,463,40.691604,-73.982596,15.6,2022-03-03 12:06:33+00:00,159,84,POINT (-73.982596 40.691604),2
